match_id,minute,homeTeam_name,awayTeam_name,homeGoals,awayGoals
229,16,AC Milan,Atalanta,0,0
229,17,AC Milan,Atalanta,0,0
229,18,AC Milan,Atalanta,0,0
229,19,AC Milan,Atalanta,0,0
229,20,AC Milan,Atalanta,0,0
229,21,AC Milan,Atalanta,0,0
229,22,AC Milan,Atalanta,0,0
229,23,AC Milan,Atalanta,0,0
229,24,AC Milan,Atalanta,0,0
229,25,AC Milan,Atalanta,0,0
229,26,AC Milan,Atalanta,0,0
229,27,AC Milan,Atalanta,0,0
229,28,AC Milan,Atalanta,0,0
229,29,AC Milan,Atalanta,0,0
229,30,AC Milan,Atalanta,0,0
229,31,AC Milan,Atalanta,0,0
229,32,AC Milan,Atalanta,0,0
229,33,AC Milan,Atalanta,0,0
229,34,AC Milan,Atalanta,0,0
229,35,AC Milan,Atalanta,0,0
229,36,AC Milan,Atalanta,0,0
229,37,AC Milan,Atalanta,0,0
229,38,AC Milan,Atalanta,0,0
229,39,AC Milan,Atalanta,0,0
229,40,AC Milan,Atalanta,0,0
229,41,AC Milan,Atalanta,0,0
229,42,AC Milan,Atalanta,0,0
229,43,AC Milan,Atalanta,0,0
229,44,AC Milan,Atalanta,0,0
229,45,AC Milan,Atalanta,0,0
229,46,AC Milan,Atalanta,0,0
229,47,AC Milan,Atalanta,0,0
229,48,AC Milan,Atalanta,0,0
229,49,AC Milan,Atalanta,0,0
229,50,AC Milan,Atalanta,0,0
229,51,AC Milan,Atalanta,0,0
229,52,AC Milan,Atalanta,0,0
229,53,AC Milan,Atalanta,0,0
229,54,AC Milan,Atalanta,0,0
229,55,AC Milan,Atalanta,0,0
229,56,AC Milan,Atalanta,0,0
229,57,AC Milan,Atalanta,0,0
229,58,AC Milan,Atalanta,0,0
229,59,AC Milan,Atalanta,0,0
229,60,AC Milan,Atalanta,0,0
229,61,AC Milan,Atalanta,0,0
229,62,AC Milan,Atalanta,0,1
229,63,AC Milan,Atalanta,0,1
229,64,AC Milan,Atalanta,0,1
229,65,AC Milan,Atalanta,0,1
229,66,AC Milan,Atalanta,0,1
229,67,AC Milan,Atalanta,0,1
229,68,AC Milan,Atalanta,0,1
229,69,AC Milan,Atalanta,0,1
229,70,AC Milan,Atalanta,0,1
229,71,AC Milan,Atalanta,0,1
229,72,AC Milan,Atalanta,0,1
229,73,AC Milan,Atalanta,0,1
229,74,AC Milan,Atalanta,0,1
229,75,AC Milan,Atalanta,0,1
229,76,AC Milan,Atalanta,0,1
229,77,AC Milan,Atalanta,0,1
229,78,AC Milan,Atalanta,0,1
229,79,AC Milan,Atalanta,0,1
229,80,AC Milan,Atalanta,0,1
229,81,AC Milan,Atalanta,0,1
229,82,AC Milan,Atalanta,0,1
229,83,AC Milan,Atalanta,0,1
229,84,AC Milan,Atalanta,0,1
229,85,AC Milan,Atalanta,0,1
229,86,AC Milan,Atalanta,0,1
229,87,AC Milan,Atalanta,0,1
229,88,AC Milan,Atalanta,0,1
229,89,AC Milan,Atalanta,0,1
229,90,AC Milan,Atalanta,0,1
230,1,AC Milan,Bologna,0,0
