match_id,minute,homeTeam_name,awayTeam_name,homeGoals,awayGoals,shot_count,shot_player,shot_result,shot_xG,shot_situation,shot_type,shot_x,shot_y,shot_assisted_by,shot_last_action,is_goal_minute,home_xG_total,away_xG_total
82,39,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,0.1724,1.9141
82,40,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,0.1724,1.9141
82,41,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,0.1724,1.9141
82,42,Brighton,Crystal Palace,0,2,1,Eberechi Eze,MissedShots,0.0471,OpenPlay,Head,0.8919999694824219,0.5459999847412109,Daniel Muñoz,Cross,0,0.1724,1.9612
82,43,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,0.1724,1.9612
82,44,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,0.1724,1.9612
82,45,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,0.1724,1.9612
82,46,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,0.1724,1.9612
82,47,Brighton,Crystal Palace,0,2,2,Tariq Lamptey,MissedShots,0.0655,OpenPlay,LeftFoot,0.8190000152587891,0.47900001525878905,Jan Paul van Hecke,Pass,0,0.2676,1.9612
82,48,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,0.2676,1.9612
82,49,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,0.2676,1.9612
82,50,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,0.2676,1.9612
82,51,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,0.2676,1.9612
82,52,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,0.2676,1.9612
82,53,Brighton,Crystal Palace,0,2,2,Kaoru Mitoma,BlockedShot,0.3006,OpenPlay,RightFoot,0.879000015258789,0.6569999694824219,João Pedro,Pass,0,0.663,1.9612
82,54,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,0.663,1.9612
82,55,Brighton,Crystal Palace,0,2,2,Lewis Dunk,SavedShot,0.3416,SetPiece,Head,0.9080000305175782,0.48700000762939455,Yasin Ayari,Cross,0,1.0692,1.9612
82,56,Brighton,Crystal Palace,0,2,1,Julio Enciso,SavedShot,0.0222,OpenPlay,RightFoot,0.7730000305175782,0.5509999847412109,Carlos Baleba,TakeOn,0,1.0914,1.9612
82,57,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,1.9612
82,58,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,1.9612
82,59,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,1.9612
82,60,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,1.9612
82,61,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,1.9612
82,62,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,1.9612
82,63,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,1.9612
82,64,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,1.9612
82,65,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,1.9612
82,66,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,1.9612
82,67,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,1.9612
82,68,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,1.9612
82,69,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,1.9612
82,70,Brighton,Crystal Palace,0,2,1,Eddie Nketiah,MissedShots,0.0758,OpenPlay,LeftFoot,0.9269999694824219,0.725999984741211,Ismaila Sarr,Chipped,0,1.0914,2.037
82,71,Brighton,Crystal Palace,0,2,1,Eddie Nketiah,MissedShots,0.0747,OpenPlay,RightFoot,0.9569999694824218,0.3220000076293945,Daniel Muñoz,BallTouch,0,1.0914,2.1117
82,72,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,2.1117
82,73,Brighton,Crystal Palace,0,2,1,Ismaila Sarr,SavedShot,0.111,OpenPlay,RightFoot,0.919000015258789,0.3039999961853027,Eddie Nketiah,Pass,0,1.0914,2.2227
82,74,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,2.2227
82,75,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.0914,2.2227
82,76,Brighton,Crystal Palace,0,2,1,Brajan Gruda,BlockedShot,0.0563,DirectFreekick,LeftFoot,0.784000015258789,0.7080000305175781,,Standard,0,1.1477,2.2227
82,77,Brighton,Crystal Palace,0,2,1,Estupiñán,MissedShots,0.0112,OpenPlay,LeftFoot,0.7230000305175781,0.435,Julio Enciso,BallRecovery,0,1.1589,2.2227
82,78,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.1589,2.2227
82,79,Brighton,Crystal Palace,0,2,0,,,,,,,,,,0,1.1589,2.2227
82,80,Brighton,Crystal Palace,0,2,1,Julio Enciso,SavedShot,0.0087,OpenPlay,RightFoot,0.700999984741211,0.6359999847412109,Kaoru Mitoma,Pass,0,1.1677,2.2227
82,81,Brighton,Crystal Palace,0,2,1,Ismaila Sarr,Goal,0.4162,OpenPlay,RightFoot,0.8530000305175781,0.455,Eddie Nketiah,HeadPass,1,1.1677,2.6389
82,82,Brighton,Crystal Palace,0,3,0,,,,,,,,,,0,1.1677,2.6389
82,83,Brighton,Crystal Palace,0,3,0,,,,,,,,,,0,1.1677,2.6389
82,84,Brighton,Crystal Palace,0,3,0,,,,,,,,,,0,1.1677,2.6389
82,85,Brighton,Crystal Palace,0,3,1,Cheick Oumar Doucoure,BlockedShot,0.1375,OpenPlay,RightFoot,0.9059999847412109,0.590999984741211,Eddie Nketiah,Pass,0,1.1677,2.7764
82,86,Brighton,Crystal Palace,0,3,1,Marc Guehi,OwnGoal,0.0,FromCorner,OtherBodyPart,0.02,0.5359999847412109,,Tackle,0,1.1677,2.7764
82,87,Brighton,Crystal Palace,1,3,0,,,,,,,,,,0,1.1677,2.7764
82,88,Brighton,Crystal Palace,1,3,0,,,,,,,,,,0,1.1677,2.7764
82,89,Brighton,Crystal Palace,1,3,1,Eddie Nketiah,MissedShots,0.2733,OpenPlay,RightFoot,0.8109999847412109,0.4490000152587891,Daichi Kamada,Pass,0,1.1677,3.0497
82,90,Brighton,Crystal Palace,1,3,0,,,,,,,,,,0,1.1677,3.0497
83,1,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0,0.0
83,2,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0,0.0
83,3,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0,0.0
83,4,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0,0.0
83,5,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0,0.0
83,6,Brighton,Everton,0,0,1,Joël Veltman,BlockedShot,0.028,OpenPlay,RightFoot,0.7809999847412109,0.38799999237060545,,None,0,0.028,0.0
83,7,Brighton,Everton,0,0,0,,,,,,,,,,0,0.028,0.0
83,8,Brighton,Everton,0,0,0,,,,,,,,,,0,0.028,0.0
83,9,Brighton,Everton,0,0,1,João Pedro,MissedShots,0.0374,OpenPlay,Head,0.8959999847412109,0.46599998474121096,Tariq Lamptey,Aerial,0,0.0654,0.0
83,10,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0
83,11,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0
83,12,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0
83,13,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0
83,14,Brighton,Everton,0,0,1,Orel Mangala,MissedShots,0.0139,FromCorner,RightFoot,0.7619999694824219,0.385,,Aerial,0,0.0654,0.0139
83,15,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0139
83,16,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0139
83,17,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0139
83,18,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0139
83,19,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0139
83,20,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0139
83,21,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0139
83,22,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0139
83,23,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0139
83,24,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0139
83,25,Brighton,Everton,0,0,0,,,,,,,,,,0,0.0654,0.0139
83,26,Brighton,Everton,0,0,1,João Pedro,BlockedShot,0.0528,OpenPlay,LeftFoot,0.8069999694824219,0.5220000076293946,Yasin Ayari,BallTouch,0,0.1182,0.0139
83,27,Brighton,Everton,0,0,0,,,,,,,,,,0,0.1182,0.0139
83,28,Brighton,Everton,0,0,0,,,,,,,,,,0,0.1182,0.0139
83,29,Brighton,Everton,0,0,0,,,,,,,,,,0,0.1182,0.0139
83,30,Brighton,Everton,0,0,0,,,,,,,,,,0,0.1182,0.0139
83,31,Brighton,Everton,0,0,0,,,,,,,,,,0,0.1182,0.0139
83,32,Brighton,Everton,0,0,0,,,,,,,,,,0,0.1182,0.0139
83,33,Brighton,Everton,0,0,0,,,,,,,,,,0,0.1182,0.0139
83,34,Brighton,Everton,0,0,0,,,,,,,,,,0,0.1182,0.0139
83,35,Brighton,Everton,0,0,0,,,,,,,,,,0,0.1182,0.0139
83,36,Brighton,Everton,0,0,0,,,,,,,,,,0,0.1182,0.0139
83,37,Brighton,Everton,0,0,0,,,,,,,,,,0,0.1182,0.0139
83,38,Brighton,Everton,0,0,0,,,,,,,,,,0,0.1182,0.0139
83,39,Brighton,Everton,0,0,0,,,,,,,,,,0,0.1182,0.0139
83,40,Brighton,Everton,0,0,0,,,,,,,,,,0,0.1182,0.0139
83,41,Brighton,Everton,0,0,1,Iliman Ndiaye,Goal,0.7612,Penalty,RightFoot,0.885,0.5,,Standard,1,0.1182,0.775
83,42,Brighton,Everton,0,1,0,,,,,,,,,,0,0.1182,0.775
83,43,Brighton,Everton,0,1,0,,,,,,,,,,0,0.1182,0.775
83,44,Brighton,Everton,0,1,0,,,,,,,,,,0,0.1182,0.775
83,45,Brighton,Everton,0,1,0,,,,,,,,,,0,0.1182,0.775
83,46,Brighton,Everton,0,1,1,Joël Veltman,MissedShots,0.0345,OpenPlay,RightFoot,0.8190000152587891,0.6509999847412109,,None,0,0.1527,0.775
83,47,Brighton,Everton,0,1,0,,,,,,,,,,0,0.1527,0.775
83,48,Brighton,Everton,0,1,1,Carlos Baleba,MissedShots,0.0177,OpenPlay,LeftFoot,0.7240000152587891,0.5020000076293946,Brajan Gruda,Pass,0,0.1704,0.775
83,49,Brighton,Everton,0,1,1,Kaoru Mitoma,MissedShots,0.0305,OpenPlay,RightFoot,0.850999984741211,0.725999984741211,Joël Veltman,Pass,0,0.2009,0.775
83,50,Brighton,Everton,0,1,0,,,,,,,,,,0,0.2009,0.775
83,51,Brighton,Everton,0,1,0,,,,,,,,,,0,0.2009,0.775
83,52,Brighton,Everton,0,1,0,,,,,,,,,,0,0.2009,0.775
83,53,Brighton,Everton,0,1,0,,,,,,,,,,0,0.2009,0.775
83,54,Brighton,Everton,0,1,0,,,,,,,,,,0,0.2009,0.775
83,55,Brighton,Everton,0,1,0,,,,,,,,,,0,0.2009,0.775
83,56,Brighton,Everton,0,1,0,,,,,,,,,,0,0.2009,0.775
83,57,Brighton,Everton,0,1,1,João Pedro,SavedShot,0.0761,OpenPlay,RightFoot,0.8909999847412109,0.5579999923706055,,None,0,0.277,0.775
83,58,Brighton,Everton,0,1,1,Carlos Baleba,BlockedShot,0.0165,FromCorner,LeftFoot,0.745,0.5179999923706055,,None,0,0.2934,0.775
83,59,Brighton,Everton,0,1,0,,,,,,,,,,0,0.2934,0.775
83,60,Brighton,Everton,0,1,0,,,,,,,,,,0,0.2934,0.775
83,61,Brighton,Everton,0,1,0,,,,,,,,,,0,0.2934,0.775
83,62,Brighton,Everton,0,1,1,Yasin Ayari,MissedShots,0.0578,OpenPlay,RightFoot,0.8419999694824218,0.51,,None,0,0.3512,0.775
83,63,Brighton,Everton,0,1,0,,,,,,,,,,0,0.3512,0.775
83,64,Brighton,Everton,0,1,0,,,,,,,,,,0,0.3512,0.775
83,65,Brighton,Everton,0,1,1,Kaoru Mitoma,MissedShots,0.0459,OpenPlay,LeftFoot,0.93,0.6909999847412109,Carlos Baleba,Chipped,0,0.3972,0.775
83,66,Brighton,Everton,0,1,0,,,,,,,,,,0,0.3972,0.775
83,67,Brighton,Everton,0,1,0,,,,,,,,,,0,0.3972,0.775
83,68,Brighton,Everton,0,1,1,Georginio Rutter,MissedShots,0.0542,OpenPlay,LeftFoot,0.835,0.534000015258789,,None,0,0.4514,0.775
83,69,Brighton,Everton,0,1,1,Tariq Lamptey,MissedShots,0.0685,OpenPlay,RightFoot,0.8769999694824219,0.44599998474121094,Joël Veltman,Cross,0,0.5199,0.775
83,70,Brighton,Everton,0,1,0,,,,,,,,,,0,0.5199,0.775
83,71,Brighton,Everton,0,1,0,,,,,,,,,,0,0.5199,0.775
83,72,Brighton,Everton,0,1,0,,,,,,,,,,0,0.5199,0.775
83,73,Brighton,Everton,0,1,1,Danny Welbeck,MissedShots,0.0192,SetPiece,RightFoot,0.769000015258789,0.38099998474121094,Yasin Ayari,Pass,0,0.539,0.775
83,74,Brighton,Everton,0,1,0,,,,,,,,,,0,0.539,0.775
83,75,Brighton,Everton,0,1,1,Beto,MissedShots,0.0958,OpenPlay,LeftFoot,0.9390000152587891,0.6669999694824219,Idrissa Gueye,Pass,0,0.539,0.8709
83,76,Brighton,Everton,0,1,1,Carlos Baleba,MissedShots,0.0258,OpenPlay,RightFoot,0.775,0.43900001525878907,,BallTouch,0,0.5649,0.8709
83,77,Brighton,Everton,0,1,0,,,,,,,,,,0,0.5649,0.8709
83,78,Brighton,Everton,0,1,0,,,,,,,,,,0,0.5649,0.8709
83,79,Brighton,Everton,0,1,0,,,,,,,,,,0,0.5649,0.8709
83,80,Brighton,Everton,0,1,0,,,,,,,,,,0,0.5649,0.8709
83,81,Brighton,Everton,0,1,0,,,,,,,,,,0,0.5649,0.8709
83,82,Brighton,Everton,0,1,0,,,,,,,,,,0,0.5649,0.8709
83,83,Brighton,Everton,0,1,0,,,,,,,,,,0,0.5649,0.8709
83,84,Brighton,Everton,0,1,0,,,,,,,,,,0,0.5649,0.8709
83,85,Brighton,Everton,0,1,0,,,,,,,,,,0,0.5649,0.8709
83,86,Brighton,Everton,0,1,1,Danny Welbeck,BlockedShot,0.0491,OpenPlay,RightFoot,0.9119999694824219,0.29200000762939454,Jan Paul van Hecke,Pass,0,0.6139,0.8709
83,87,Brighton,Everton,0,1,0,,,,,,,,,,0,0.6139,0.8709
83,88,Brighton,Everton,0,1,0,,,,,,,,,,0,0.6139,0.8709
83,89,Brighton,Everton,0,1,0,,,,,,,,,,0,0.6139,0.8709
83,90,Brighton,Everton,0,1,1,Matt O&#039;Riley,MissedShots,0.0298,OpenPlay,Head,0.9019999694824219,0.455,Jan Paul van Hecke,Aerial,0,0.6438,0.8709
84,1,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0,0.0
84,2,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0,0.0
84,3,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0,0.0
84,4,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0,0.0
84,5,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0,0.0
84,6,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0,0.0
84,7,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0,0.0
84,8,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0,0.0
84,9,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0,0.0
84,10,Brighton,Fulham,0,0,1,Timothy Castagne,BlockedShot,0.0393,FromCorner,RightFoot,0.9180000305175782,0.33799999237060546,Andreas Pereira,Cross,0,0.0,0.0393
84,11,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0,0.0393
84,12,Brighton,Fulham,0,0,1,Yasin Ayari,BlockedShot,0.0718,OpenPlay,RightFoot,0.8469999694824218,0.5679999923706055,,Dispossessed,0,0.0718,0.0393
84,13,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0718,0.0393
84,14,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0718,0.0393
84,15,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0718,0.0393
84,16,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0718,0.0393
84,17,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0718,0.0393
84,18,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.0718,0.0393
84,19,Brighton,Fulham,0,0,1,Yankuba Minteh,SavedShot,0.0535,OpenPlay,RightFoot,0.97,0.32099998474121094,Adam Webster,Chipped,0,0.1254,0.0393
84,20,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.1254,0.0393
84,21,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.1254,0.0393
84,22,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.1254,0.0393
84,23,Brighton,Fulham,0,0,1,Emile Smith-Rowe,BlockedShot,0.0634,OpenPlay,LeftFoot,0.855,0.5979999923706054,,None,0,0.1254,0.1026
84,24,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.1254,0.1026
84,25,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.1254,0.1026
84,26,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.1254,0.1026
84,27,Brighton,Fulham,0,0,1,João Pedro,SavedShot,0.0906,OpenPlay,RightFoot,0.840999984741211,0.48400001525878905,Yankuba Minteh,Pass,0,0.2159,0.1026
84,28,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.2159,0.1026
84,29,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.2159,0.1026
84,30,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.2159,0.1026
84,31,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.2159,0.1026
84,32,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.2159,0.1026
84,33,Brighton,Fulham,0,0,0,,,,,,,,,,0,0.2159,0.1026
84,34,Brighton,Fulham,0,0,1,Raúl Jiménez,Goal,0.4806,OpenPlay,LeftFoot,0.945,0.580999984741211,Alex Iwobi,Cross,1,0.2159,0.5832
84,35,Brighton,Fulham,0,1,0,,,,,,,,,,0,0.2159,0.5832
84,36,Brighton,Fulham,0,1,0,,,,,,,,,,0,0.2159,0.5832
84,37,Brighton,Fulham,0,1,0,,,,,,,,,,0,0.2159,0.5832
84,38,Brighton,Fulham,0,1,0,,,,,,,,,,0,0.2159,0.5832
84,39,Brighton,Fulham,0,1,0,,,,,,,,,,0,0.2159,0.5832
84,40,Brighton,Fulham,0,1,1,Jan Paul van Hecke,Goal,0.0946,SetPiece,Head,0.9259999847412109,0.4229999923706055,Yasin Ayari,Cross,1,0.3105,0.5832
84,41,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.3105,0.5832
84,42,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.3105,0.5832
84,43,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.3105,0.5832
84,44,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.3105,0.5832
84,45,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.3105,0.5832
84,46,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.3105,0.5832
84,47,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.3105,0.5832
84,48,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.3105,0.5832
84,49,Brighton,Fulham,1,1,1,João Pedro,MissedShots,0.2954,OpenPlay,RightFoot,0.9209999847412109,0.6509999847412109,Georginio Rutter,Chipped,0,0.6059,0.5832
84,50,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.5832
84,51,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.5832
84,52,Brighton,Fulham,1,1,1,Raúl Jiménez,MissedShots,0.0273,OpenPlay,RightFoot,0.8930000305175781,0.27399999618530274,Issa Diop,Pass,0,0.6059,0.6106
84,53,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,54,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,55,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,56,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,57,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,58,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,59,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,60,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,61,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,62,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,63,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,64,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,65,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,66,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,67,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,68,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,69,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,70,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,71,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,72,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,73,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,74,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,75,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,76,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,77,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6106
84,78,Brighton,Fulham,1,1,1,Alex Iwobi,BlockedShot,0.0792,OpenPlay,RightFoot,0.8340000152587891,0.49599998474121093,Antonee Robinson,Pass,0,0.6059,0.6898
84,79,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6898
84,80,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6898
84,81,Brighton,Fulham,1,1,0,,,,,,,,,,0,0.6059,0.6898
84,82,Brighton,Fulham,1,1,1,João Pedro,BlockedShot,0.1242,OpenPlay,RightFoot,0.884000015258789,0.5120000076293946,Danny Welbeck,Pass,0,0.7301,0.6898
84,83,Brighton,Fulham,1,1,1,Danny Welbeck,MissedShots,0.4367,OpenPlay,Head,0.9259999847412109,0.48400001525878905,João Pedro,Aerial,0,1.1668,0.6898
84,84,Brighton,Fulham,1,1,0,,,,,,,,,,0,1.1668,0.6898
84,85,Brighton,Fulham,1,1,0,,,,,,,,,,0,1.1668,0.6898
84,86,Brighton,Fulham,1,1,0,,,,,,,,,,0,1.1668,0.6898
84,87,Brighton,Fulham,1,1,0,,,,,,,,,,0,1.1668,0.6898
84,88,Brighton,Fulham,1,1,0,,,,,,,,,,0,1.1668,0.6898
84,89,Brighton,Fulham,1,1,2,Timothy Castagne,MissedShots,0.0184,FromCorner,Head,0.9540000152587891,0.6,Willian,Aerial,0,1.183,0.7082
84,90,Brighton,Fulham,2,1,0,,,,,,,,,,0,1.183,0.7082
85,1,Brighton,Liverpool,0,0,0,,,,,,,,,,0,0.0,0.0
85,2,Brighton,Liverpool,0,0,0,,,,,,,,,,0,0.0,0.0
85,3,Brighton,Liverpool,0,0,0,,,,,,,,,,0,0.0,0.0
85,4,Brighton,Liverpool,0,0,0,,,,,,,,,,0,0.0,0.0
85,5,Brighton,Liverpool,0,0,0,,,,,,,,,,0,0.0,0.0
85,6,Brighton,Liverpool,0,0,0,,,,,,,,,,0,0.0,0.0
85,7,Brighton,Liverpool,0,0,1,Mohamed Salah,SavedShot,0.105,OpenPlay,LeftFoot,0.8680000305175781,0.34,Federico Chiesa,Chipped,0,0.0,0.1491
85,8,Brighton,Liverpool,0,0,1,Harvey Elliott,Goal,0.7652,OpenPlay,LeftFoot,0.9690000152587891,0.49,Conor Bradley,Pass,1,0.0,0.9143
85,9,Brighton,Liverpool,0,1,0,,,,,,,,,,0,0.0,0.9143
85,10,Brighton,Liverpool,0,1,1,Simon Adingra,BlockedShot,0.0221,OpenPlay,RightFoot,0.88,0.7569999694824219,Jan Paul van Hecke,Chipped,0,0.0221,0.9143
85,11,Brighton,Liverpool,0,1,1,Estupiñán,MissedShots,0.0161,FromCorner,LeftFoot,0.7519999694824219,0.600999984741211,,None,0,0.0383,0.9143
85,12,Brighton,Liverpool,0,1,0,,,,,,,,,,0,0.0383,0.9143
85,13,Brighton,Liverpool,0,1,0,,,,,,,,,,0,0.0383,0.9143
85,14,Brighton,Liverpool,0,1,0,,,,,,,,,,0,0.0383,0.9143
85,15,Brighton,Liverpool,0,1,0,,,,,,,,,,0,0.0383,0.9143
85,16,Brighton,Liverpool,0,1,0,,,,,,,,,,0,0.0383,0.9143
85,17,Brighton,Liverpool,0,1,0,,,,,,,,,,0,0.0383,0.9143
85,18,Brighton,Liverpool,0,1,0,,,,,,,,,,0,0.0383,0.9143
85,19,Brighton,Liverpool,0,1,0,,,,,,,,,,0,0.0383,0.9143
85,20,Brighton,Liverpool,0,1,0,,,,,,,,,,0,0.0383,0.9143
85,21,Brighton,Liverpool,0,1,1,Conor Bradley,MissedShots,0.1025,OpenPlay,RightFoot,0.8930000305175781,0.35900001525878905,Federico Chiesa,Pass,0,0.0383,1.0169
85,22,Brighton,Liverpool,0,1,0,,,,,,,,,,0,0.0383,1.0169
85,23,Brighton,Liverpool,0,1,0,,,,,,,,,,0,0.0383,1.0169
85,24,Brighton,Liverpool,0,1,0,,,,,,,,,,0,0.0383,1.0169
85,25,Brighton,Liverpool,0,1,1,Dominik Szoboszlai,BlockedShot,0.0568,DirectFreekick,RightFoot,0.7669999694824219,0.6669999694824219,,Standard,0,0.0383,1.0736
85,26,Brighton,Liverpool,0,1,1,Yankuba Minteh,MissedShots,0.0384,OpenPlay,LeftFoot,0.8859999847412109,0.285,,None,0,0.0766,1.0736
85,27,Brighton,Liverpool,0,1,1,Estupiñán,MissedShots,0.0306,OpenPlay,LeftFoot,0.8909999847412109,0.7609999847412109,Simon Adingra,Pass,0,0.1072,1.0736
85,28,Brighton,Liverpool,0,1,1,Danny Welbeck,MissedShots,0.0624,OpenPlay,Head,0.9419999694824219,0.45799999237060546,Simon Adingra,Aerial,0,0.1696,1.0736
85,29,Brighton,Liverpool,0,1,0,,,,,,,,,,0,0.1696,1.0736
85,30,Brighton,Liverpool,0,1,1,Simon Adingra,SavedShot,0.0264,OpenPlay,RightFoot,0.830999984741211,0.7219999694824218,Estupiñán,Pass,0,0.196,1.0736
85,31,Brighton,Liverpool,0,1,1,Yasin Ayari,Goal,0.0556,OpenPlay,RightFoot,0.825,0.4879999923706055,Brajan Gruda,Chipped,1,0.2517,1.0736
85,32,Brighton,Liverpool,1,1,0,,,,,,,,,,0,0.2517,1.0736
85,33,Brighton,Liverpool,1,1,1,Danny Welbeck,MissedShots,0.0526,OpenPlay,RightFoot,0.8819999694824219,0.705999984741211,Yasin Ayari,BallRecovery,0,0.3043,1.0736
